Year,Feature_Name,Landcover_Class,Developable_Area_km2,Proportion,diff_prop,diff_dev
2025,Stillaguamish,Medium Intensity,5.6061,0.0091992556710775,0.00041942344045370165,0.2555999999999994
2025,Stillaguamish,High Intensity,1.5939,0.0026154891304347,4.578213610579966e-05,0.027900000000000036
2025,Stillaguamish,Forest,439.5744,0.7213137996219281,0.0012346408317579494,0.7524000000000228
2025,Stillaguamish,Agriculture,119.5065,0.1961026110586011,-0.0014074314744800809,-0.8576999999999941
2025,Island,Open Space,19.8468,0.0495418079210278,-0.0005930998227439976,-0.23759999999999692
2025,Island,Low Intensity,33.3036,0.0831328251546215,-0.00016624767758739722,-0.066599999999994
2025,Island,Medium Intensity,12.8781,0.0321464597107739,0.00021117948234070094,0.08460000000000001
2025,Island,High Intensity,2.9457,0.0073530898478833,1.5726131663599922e-05,0.006299999999999972
2025,Island,Forest,268.5042,0.6702432383250321,0.0004964964425242524,0.19890000000003738
2025,Island,Agriculture,63.1287,0.157582579040661,3.5945443802698485e-05,0.014400000000001967
2025,Quilcene - Snow,Open Space,11.5245,0.0475211442186009,-0.00048244816465589646,-0.11700000000000088
2025,Quilcene - Snow,Low Intensity,14.832,0.0611595827194489,-0.00019669040559049805,-0.047699999999998965
2025,Quilcene - Snow,Medium Intensity,5.3217,0.0219439692123848,-0.00035255827417149735,-0.08549999999999969
2025,Quilcene - Snow,High Intensity,1.8522,0.0076375255604748,0.00015957900830920052,0.03870000000000018
2025,Quilcene - Snow,Forest,175.1976,0.7224253040351223,0.0011430310362615659,0.27719999999999345
2025,Quilcene - Snow,Agriculture,33.7851,0.1393124742539681,-0.00027091320015290576,-0.06569999999999965
2025,Elwha - Dungeness,Open Space,11.3553,0.0393667374937207,-0.0006645886570628978,-0.19170000000000087
2025,Elwha - Dungeness,Low Intensity,30.1131,0.1043965815805977,-0.0007082705406257078,-0.20429999999999993
2025,Elwha - Dungeness,Medium Intensity,17.6337,0.0611327960461655,0.0004524195083292007,0.1305000000000014
2025,Elwha - Dungeness,High Intensity,4.5666,0.0158315626569817,0.0,0.0
2025,Elwha - Dungeness,Forest,152.1135,0.5273495393121351,0.0011076477617715241,0.319500000000005
2025,Elwha - Dungeness,Agriculture,72.6669,0.2519227829103991,-0.0001872080724120151,-0.054000000000002046
2025,Kitsap,Open Space,124.4448,0.1187733375022655,-6.871866321589426e-05,-0.07200000000000273
2025,Kitsap,Low Intensity,113.3712,0.1082044070996687,-0.0002783105860240942,-0.2916000000000025
2025,Kitsap,Medium Intensity,31.8492,0.0303977006735288,0.000174373607910297,0.18270000000000053
2025,Kitsap,High Intensity,8.8623,0.0084584084585802,0.0004355045281304003,0.4562999999999988
2025,Kitsap,Forest,743.3838,0.7095047360043705,0.00023450243822398242,0.24569999999994252
2025,Kitsap,Agriculture,25.839,0.0246614102615861,-0.0004973513250246982,-0.5211000000000006
2025,Skokomish - Dosewallips,Open Space,4.0491,0.0185233981933613,-0.0005311221086783009,-0.11609999999999943
2025,Skokomish - Dosewallips,Low Intensity,3.4776,0.0159089599064566,-4.117225648669898e-05,-0.009000000000000341
2025,Skokomish - Dosewallips,Medium Intensity,0.5292,0.0024209286814173,0.0,0.0
2025,Skokomish - Dosewallips,High Intensity,0.0549,0.0002511507645688,0.0,0.0
2025,Skokomish - Dosewallips,Forest,201.2274,0.9205540138832848,0.0009963686069776045,0.21779999999998267
2025,Skokomish - Dosewallips,Agriculture,9.2556,0.0423415485709109,-0.00042407424181289954,-0.09270000000000067
2025,Kennedy - Goldsborough,Open Space,21.3066,0.0304856926886619,5.150915382098886e-06,0.0035999999999987153
2025,Kennedy - Goldsborough,Low Intensity,23.4063,0.0334899640852425,-0.00037086590750750464,-0.2591999999999999
2025,Kennedy - Goldsborough,Medium Intensity,5.8698,0.0083985675304322,-1.9315932682699086e-05,-0.013500000000000512
2025,Kennedy - Goldsborough,High Intensity,1.5606,0.0022329218181186,0.00026012122679359984,0.18179999999999996
2025,Kennedy - Goldsborough,Forest,624.3237,0.8932884860300737,0.00015710291915260743,0.10980000000006385
2025,Kennedy - Goldsborough,Agriculture,22.4379,0.032104367847471,-3.2193221137899464e-05,-0.022500000000000853
2025,Chambers - Clover,Open Space,34.7409,0.1662546300284262,0.0016452752175036833,0.34380000000000166
2025,Chambers - Clover,Low Intensity,65.10419999999999,0.3115599965543974,0.0028081660780429063,0.5867999999999967
2025,Chambers - Clover,Medium Intensity,64.3716,0.308054095960031,0.008170385046085027,1.7073000000000036
2025,Chambers - Clover,High Intensity,22.9536,0.1098458092858988,0.004332845206305391,0.9054000000000002
2025,Chambers - Clover,Forest,19.044,0.0911361874407787,-0.014583512791799397,-3.0473999999999997
2025,Chambers - Clover,Agriculture,2.7477,0.0131492807304677,-0.0023731587561375,-0.4958999999999998
2025,Deschutes,Open Space,43.0056,0.1318150220133073,-0.0006289516369293868,-0.20519999999999783
2025,Deschutes,Low Intensity,47.1897,0.1446395665750824,0.0027171814139274053,0.8865000000000052
2025,Deschutes,Medium Intensity,30.7269,0.0941799905105542,0.0034647511227337974,1.1304000000000016
2025,Deschutes,High Intensity,12.9447,0.0396763657629624,0.0011227338431151965,0.36629999999999896
2025,Deschutes,Forest,136.1403,0.4172790669447295,-0.005602634976331511,-1.8278999999999996
2025,Deschutes,Agriculture,56.25,0.172409988193364,-0.0010730797665154945,-0.35009999999999764
2025,Nisqually,Open Space,36.225,0.0444159495743793,-0.00025821943355040095,-0.21059999999999945
2025,Nisqually,Low Intensity,34.2243,0.0419628649556502,0.00019531982794199904,0.15930000000000177
2025,Nisqually,Medium Intensity,8.9946,0.0110283975166794,0.0003906396558839998,0.3186
2025,Nisqually,High Intensity,1.8954,0.0023239749019538,0.0004767128004008001,0.38880000000000003
2025,Nisqually,Forest,586.4318999999999,0.7190318757545193,6.841711487226565e-05,0.055799999999976535
2025,Nisqually,Agriculture,147.8142,0.1812369372968177,-0.0008728699655486949,-0.7119000000000142
2025,Snohomish,Open Space,120.9429,0.1022731596980688,-0.0002351701977713061,-0.2781000000000091
2025,Snohomish,Low Intensity,93.9942,0.07948448257229,0.000384339643606707,0.4545000000000101
2025,Snohomish,Medium Intensity,50.2029,0.042453167643625,0.0017892722814248987,2.1158999999999963
2025,Snohomish,High Intensity,23.1633,0.0195876225891249,0.0006012441949493005,0.7109999999999985
2025,Snohomish,Forest,740.9780999999999,0.6265946289866675,-0.0017968829674369635,-2.124900000000025
2025,Snohomish,Agriculture,153.2664,0.1296069385102234,-0.0007428029547726922,-0.8783999999999992
2025,Cedar - Sammamish,Open Space,103.9329,0.1574316559218356,0.0008084184581157172,0.5337000000000103
2025,Cedar - Sammamish,Low Intensity,202.7115,0.3070558708493574,0.000289013006948613,0.19079999999999586
2025,Cedar - Sammamish,Medium Intensity,160.245,0.2427300277697875,0.0019085764609813038,1.259999999999991
2025,Cedar - Sammamish,High Intensity,55.4526,0.0839964500477825,0.0004130704769123028,0.2726999999999933
2025,Cedar - Sammamish,Forest,130.6638,0.1979221055415517,-0.0034627030077802046,-2.2860000000000014
2025,Cedar - Sammamish,Agriculture,7.1721,0.0108638898696851,4.362460482250016e-05,0.02880000000000038
2025,Duwamish - Green,Open Space,42.9426,0.1287594416124479,-0.0006881346693040913,-0.2295000000000016
2025,Duwamish - Green,Low Intensity,80.1801,0.240412664916196,-0.0013222979919959854,-0.4410000000000025
2025,Duwamish - Green,Medium Intensity,68.4378,0.2052044569538032,0.0019510641800268014,0.6507000000000005
2025,Duwamish - Green,High Intensity,43.965,0.1318250141000143,0.0008662401131240005,0.28890000000000526
2025,Duwamish - Green,Forest,56.979,0.1708462977005508,-0.0010389484222826095,-0.3464999999999989
2025,Duwamish - Green,Agriculture,41.0058,0.1229521247169877,0.00023207679043199536,0.07739999999999725
2025,Puyallup - White,Open Space,60.4422,0.0549560976408107,0.00047871165192339693,0.5264999999999986
2025,Puyallup - White,Low Intensity,100.1286,0.0910403181591286,0.0004901679991488883,0.5391000000000048
2025,Puyallup - White,Medium Intensity,67.7403,0.0615917776159341,0.0018493817664051032,2.034000000000006
2025,Puyallup - White,High Intensity,40.8789,0.0371684819521615,0.000513080693599996,0.5643000000000029
2025,Puyallup - White,Forest,760.4253,0.6914044663387969,-0.0029369164423131977,-3.230099999999993
2025,Puyallup - White,Agriculture,70.2117,0.0638388582931679,-0.0003944256687642006,-0.43380000000000507
2035,Nooksack,Open Space,42.1371,0.0444892746439926,0.00022995801840799968,0.21779999999999688
2035,Nooksack,Low Intensity,49.779,0.0525577603229294,0.001658168355876198,1.5705000000000027
2035,Nooksack,Medium Intensity,26.6652,0.0281537031793121,0.0014899759209248999,1.4111999999999973
2035,Nooksack,High Intensity,18.5922,0.0196300526622866,0.0010367115623271007,0.9818999999999996
2035,Nooksack,Forest,304.9515,0.3219744841623542,-0.0032175117782216045,-3.047399999999982
2035,Nooksack,Agriculture,505.0044,0.5331947250291249,-0.0011973020793145661,-1.1340000000000146
2035,Upper Skagit,Open Space,3.6945,0.0449705308823207,-0.002421068775881302,-0.19890000000000008
2035,Upper Skagit,Low Intensity,2.565,0.0312219276527683,-0.0004491575557065003,-0.036900000000000155
2035,Upper Skagit,Medium Intensity,0.7353,0.0089502859271269,0.00010955062334309928,0.009000000000000008
2035,Upper Skagit,High Intensity,0.0711,0.00086544992441,0.0,0.0
2035,Upper Skagit,Forest,55.3086,0.6732324006923599,0.0009750005477531243,0.08010000000000161
2035,Upper Skagit,Agriculture,19.7793,0.2407594049210139,0.0017856751604915788,0.14669999999999916
2035,San Juan,Open Space,8.0685,0.0245367037887517,-0.001004458481926599,-0.33029999999999937
2035,San Juan,Low Intensity,11.9655,0.03638767170903,-0.0011166731897166993,-0.3672000000000004
2035,San Juan,Medium Intensity,2.2428,0.006820464678368,0.00013411026052970003,0.044099999999999806
2035,San Juan,High Intensity,0.3312,0.001007195426019,2.736944092500068e-06,0.0009000000000000119
2035,San Juan,Forest,237.6981,0.7228515673110345,0.002077340566164154,0.6831000000000245
2035,San Juan,Agriculture,68.5278,0.2083963970867967,-9.305609914300739e-05,-0.030599999999992633
2035,Lower Skagit - Samish,Open Space,26.739,0.0407327228680443,0.0005031608647786054,0.33030000000000115
2035,Lower Skagit - Samish,Low Intensity,31.6431,0.0482033592500024,-8.226063184389731e-05,-0.053999999999998494
2035,Lower Skagit - Samish,Medium Intensity,19.4481,0.0296261665585853,0.0013710105307318983,0.8999999999999986
2035,Lower Skagit - Samish,High Intensity,13.5549,0.0206487896033529,0.0004908217700019986,0.3222000000000005
2035,Lower Skagit - Samish,Forest,207.5859,0.3162249499238403,-0.0016904559843923805,-1.1097000000000037
2035,Lower Skagit - Samish,Agriculture,357.4791,0.5445640117961746,-0.0005922765492760718,-0.38880000000000337
2035,Lyre - Hoko,Open Space,1.1574,0.0024635071453201,-0.0002930922186888999,-0.13769999999999993
2035,Lyre - Hoko,Low Intensity,1.134,0.0024137006244971,-0.00014367265622010003,-0.06750000000000012
2035,Lyre - Hoko,Medium Intensity,0.5229,0.0011129841768514,-0.00027968277077509984,-0.13139999999999996
2035,Lyre - Hoko,High Intensity,0.1701,0.0003620550936745,0.00031607984368407815,0.1485
2035,Lyre - Hoko,Forest,460.8864,0.9809892341289606,0.0006168346040381634,0.289799999999957
2035,Lyre - Hoko,Agriculture,5.9472,0.0126585188306961,-0.00021646680203819997,-0.10170000000000012
2035,Stillaguamish,Open Space,25.2135,0.0413737594517958,-0.0008609995274102,-0.5246999999999993
2035,Stillaguamish,Low Intensity,17.3853,0.0285281781663516,-0.000298322306238101,-0.18179999999999907
2035,Stillaguamish,Medium Intensity,6.0102,0.0098623582230623,0.0010825259924385003,0.6597
2035,Stillaguamish,High Intensity,1.6749,0.0027484050094517,0.00017869801512279985,0.1089
2035,Stillaguamish,Forest,440.3043,0.7225115193761815,0.002432360586011373,1.4823000000000093
2035,Stillaguamish,Agriculture,118.8198,0.1949757797731569,-0.0025342627599242995,-1.544399999999996
2035,Island,Open Space,19.4022,0.0484319923436204,-0.0017029154001513974,-0.6821999999999981
2035,Island,Low Intensity,33.0876,0.0825936434975815,-0.0007054293346274026,-0.2825999999999951
2035,Island,Medium Intensity,13.4217,0.0335034002143247,0.0015681199858915001,0.6281999999999996
2035,Island,High Intensity,3.0366,0.0075799954618877,0.00024263174566799967,0.09719999999999995
2035,Island,Forest,268.416,0.6700230724817409,0.00027633059923304337,0.11070000000000846
2035,Island,Agriculture,63.243,0.1578678960008447,0.0003212624039863887,0.12870000000000203
2035,Quilcene - Snow,Open Space,11.1924,0.0461517336589239,-0.0018518587243328971,-0.4491000000000014
2035,Quilcene - Snow,Low Intensity,14.5296,0.0599126397708,-0.0014436333542394014,-0.3500999999999994
2035,Quilcene - Snow,Medium Intensity,5.337,0.0220070585877628,-0.000289468898793499,-0.07019999999999982
2035,Quilcene - Snow,High Intensity,1.9719,0.008131107144315,0.0006531605921493997,0.1584000000000001
2035,Quilcene - Snow,Forest,176.0094,0.7257727520698882,0.004490479071027509,1.0889999999999986
2035,Quilcene - Snow,Agriculture,33.4728,0.1380247087683098,-0.0015586786858111934,-0.3780000000000001
2035,Elwha - Dungeness,Open Space,11.079,0.0384088561898789,-0.0016224699609046975,-0.46799999999999997
2035,Elwha - Dungeness,Low Intensity,30.5892,0.1060471327523642,0.0009422806311407961,0.2718000000000025
2035,Elwha - Dungeness,Medium Intensity,17.9478,0.0622217230006958,0.0015413464628594997,0.4446000000000012
2035,Elwha - Dungeness,High Intensity,4.7556,0.016486790910424,0.0006552282534423026,0.18900000000000006
2035,Elwha - Dungeness,Forest,151.7733,0.526170128455939,-7.176309442458173e-05,-0.020699999999976626
2035,Elwha - Dungeness,Agriculture,72.3042,0.2506653686906979,-0.001444622292113229,-0.41670000000000584
2035,Kitsap,Open Space,124.4754,0.1188025429341323,-3.9513231349097566e-05,-0.041400000000010095
2035,Kitsap,Low Intensity,113.4621,0.1082911644119787,-0.00019155327371410402,-0.20069999999999766
2035,Kitsap,Medium Intensity,32.0112,0.0305523176657644,0.0003289906001458995,0.3447000000000031
2035,Kitsap,High Intensity,9.5472,0.0091120947424209,0.0010891908119711,1.1411999999999995
2035,Kitsap,Forest,743.5764,0.709688558428473,0.00041832486232651345,0.43830000000002656
2035,Kitsap,Agriculture,24.678,0.0235533218172306,-0.0016054397693801986,-1.6820999999999984
2035,Skokomish - Dosewallips,Open Space,3.9159,0.0179140487973583,-0.0011404715046813008,-0.2492999999999994
2035,Skokomish - Dosewallips,Low Intensity,3.4119,0.0156084024341038,-0.00034172972883949986,-0.07469999999999999
2035,Skokomish - Dosewallips,Medium Intensity,0.5229,0.0023921081018766,-2.8820579540699866e-05,-0.006299999999999972
2035,Skokomish - Dosewallips,High Intensity,0.0549,0.0002511507645688,0.0,0.0
2035,Skokomish - Dosewallips,Forest,201.2841,0.920813399099151,0.0012557538228438192,0.2744999999999891
2035,Skokomish - Dosewallips,Agriculture,9.4041,0.0430208908029413,0.00025526799021750174,0.05579999999999963
2035,Kennedy - Goldsborough,Open Space,21.0555,0.0301264163407639,-0.00035412543251590184,-0.24750000000000227
2035,Kennedy - Goldsborough,Low Intensity,22.8213,0.0326529403356594,-0.0012078896570906009,-0.8442000000000007
2035,Kennedy - Goldsborough,Medium Intensity,5.8869,0.0084230343784969,5.150915382000007e-06,0.0035999999999996035
2035,Kennedy - Goldsborough,High Intensity,2.0952,0.002997832752353,0.001025032161028,0.7164000000000001
2035,Kennedy - Goldsborough,Forest,625.0797,0.8943701782603041,0.0012387951493829652,0.8658000000000357
2035,Kennedy - Goldsborough,Agriculture,21.9663,0.0314295979324225,-0.0007069631361864004,-0.49409999999999954
2035,Chambers - Clover,Open Space,33.6429,0.1610000861400637,-0.0036092686708588118,-0.7542000000000044
2035,Chambers - Clover,Low Intensity,65.0655,0.3113747954173486,0.002622964940994066,0.5481000000000051
2035,Chambers - Clover,Medium Intensity,67.1994,0.321586699974158,0.021702989060212008,4.5351
2035,Chambers - Clover,High Intensity,24.3306,0.1164355241622878,0.010922560082694405,2.282399999999999
2035,Chambers - Clover,Forest,16.0569,0.0768412438625204,-0.02887845637005769,-6.034500000000001
2035,Chambers - Clover,Agriculture,2.6667,0.0127616504436213,-0.002760789042983899,-0.5768999999999997
2035,Deschutes,Open Space,43.3962,0.133012236971322,0.0005682633210853105,0.18540000000000134
2035,Deschutes,Low Intensity,48.8475,0.1497208337471172,0.007798448585962209,2.5443
2035,Deschutes,Medium Intensity,33.8553,0.1037687444139163,0.013053505026095896,4.258800000000001
2035,Deschutes,High Intensity,14.0445,0.0430473258521191,0.0044936939322718986,1.466099999999999
2035,Deschutes,Forest,130.8492,0.4010614938153088,-0.021820208105752192,-7.119
2035,Deschutes,Agriculture,55.2645,0.1693893652002162,-0.004093702759663309,-1.3355999999999995
2035,Nisqually,Open Space,35.8632,0.0439723418295619,-0.0007018271783677948,-0.5724000000000018
2035,Nisqually,Low Intensity,34.1541,0.0418767918111334,0.00010924668342519872,0.08910000000000196
2035,Nisqually,Medium Intensity,10.2618,0.0125821281253931,0.0019443702645977005,1.585799999999999
2035,Nisqually,High Intensity,2.7288,0.0033458176176277,0.0014985555160746998,1.2222000000000002
2035,Nisqually,Forest,586.7676,0.7194434819456063,0.0004800233059591985,0.3915000000000646
2035,Nisqually,Agriculture,145.8099,0.1787794386706775,-0.0033303685916888925,-2.716200000000015
2035,Snohomish,Open Space,119.7036,0.1012251682342142,-0.0012831616616259117,-1.5174000000000092
2035,Snohomish,Low Intensity,95.8383,0.0810439121361521,0.001943769207468804,2.2986000000000075
2035,Snohomish,Medium Intensity,55.2249,0.0466999304383298,0.006036035076129695,7.137899999999995
2035,Snohomish,High Intensity,25.7562,0.0217802612291866,0.002793882835010999,3.3038999999999987
2035,Snohomish,Forest,734.7986999999999,0.6213691319708176,-0.007022379983286919,-8.304300000000012
2035,Snohomish,Agriculture,151.2261,0.1278815959912994,-0.002468145473696698,-2.918700000000001
2035,Cedar - Sammamish,Open Space,105.0282,0.1590907541739885,0.002467516710268597,1.6290000000000049
2035,Cedar - Sammamish,Low Intensity,203.4738,0.308210559608251,0.001443701765842187,0.9531000000000063
2035,Cedar - Sammamish,Medium Intensity,165.40019999999998,0.250538832033002,0.009717380724195784,6.41519999999997
2035,Cedar - Sammamish,High Intensity,56.3643,0.0853774414441925,0.001794061873322303,1.1843999999999966
2035,Cedar - Sammamish,Forest,122.6574,0.1857944654009169,-0.015590343148415009,-10.292400000000015
2035,Cedar - Sammamish,Agriculture,7.254,0.0109879473396489,0.000167682074786301,0.11069999999999958
2035,Duwamish - Green,Open Space,43.6374,0.1308427355916744,0.0013951593099224002,0.46529999999999916
2035,Duwamish - Green,Low Intensity,80.1612,0.2403559950022533,-0.001378967905938694,-0.45990000000000464
2035,Duwamish - Green,Medium Intensity,69.3108,0.2078220672644893,0.004568674490712882,1.5237000000000052
2035,Duwamish - Green,High Intensity,44.3412,0.1329530152442068,0.001994241257316509,0.6651000000000025
2035,Duwamish - Green,Forest,55.7577,0.1671843418329209,-0.004700904289912489,-1.5677999999999983
2035,Duwamish - Green,Agriculture,40.302,0.1208418450644552,-0.0018782028621005115,-0.6264000000000038
2035,Puyallup - White,Open Space,61.8183,0.0562072944199405,0.0017299084310531954,1.9025999999999996
2035,Puyallup - White,Low Intensity,101.8431,0.0925991996923152,0.0020490495323354924,2.253600000000006
2035,Puyallup - White,Medium Intensity,72.9009,0.0662839701152999,0.006541574265770907,7.194599999999994
2035,Puyallup - White,High Intensity,42.1875,0.0383583054425832,0.0017029041840216988,1.8729000000000013
2035,Puyallup - White,Forest,752.5251,0.684221336628397,-0.010120046152713114,-11.130300000000034
2035,Puyallup - White,Agriculture,68.5521,0.0623298937014639,-0.0019033902604682074,-2.0934000000000026
2045,Nooksack,Open Space,42.3342,0.0446973771482545,0.0004380605226699044,0.41490000000000293
2045,Nooksack,Low Intensity,50.8212,0.0536581379482043,0.002758545981151099,2.6126999999999967
2045,Nooksack,Medium Intensity,28.9494,0.0305654116533601,0.0039016843949729006,3.6953999999999994
2045,Nooksack,High Intensity,19.3122,0.0203902444586769,0.001796903358717402,1.701900000000002
2045,Nooksack,Forest,302.8536,0.3197594753156221,-0.005432520624953696,-5.14530000000002
2045,Nooksack,Agriculture,502.8588,0.530929353475882,-0.003462673632557478,-3.2796000000000163
2045,Upper Skagit,Open Space,3.6837,0.044839070134309,-0.0025525295238929963,-0.20970000000000022
2045,Upper Skagit,Low Intensity,2.6334,0.0320545123901754,0.0003834271817005977,0.03149999999999986
2045,Upper Skagit,Medium Intensity,0.7371,0.0089721960517955,0.00013146074801169937,0.010800000000000032
2045,Upper Skagit,High Intensity,0.0711,0.00086544992441,0.0,0.0
2045,Upper Skagit,Forest,55.4031,0.6743826822374619,0.0021252820928551186,0.1746000000000052
2045,Upper Skagit,Agriculture,19.6254,0.2388860892618478,-8.764049867451829e-05,-0.007200000000000983
2045,San Juan,Open Space,8.0559,0.0244983865714575,-0.0010427756992207986,-0.3429000000000002
2045,San Juan,Low Intensity,11.9214,0.0362535614485002,-0.0012507834502464982,-0.41130000000000067
2045,San Juan,Medium Intensity,2.2401,0.0068122538460906,0.00012589942825230044,0.04139999999999988
2045,San Juan,High Intensity,0.3312,0.001007195426019,2.736944092500068e-06,0.0009000000000000119
2045,San Juan,Forest,238.2336,0.7244800490460381,0.0037058223011677827,1.2186000000000092
2045,San Juan,Agriculture,68.0517,0.2069485536618943,-0.0015408995240454026,-0.506699999999995
2045,Lower Skagit - Samish,Open Space,26.829,0.0408698239211175,0.0006402619178518046,0.420300000000001
2045,Lower Skagit - Samish,Low Intensity,31.7043,0.0482965879660921,1.0968084245797927e-05,0.007200000000000983
2045,Lower Skagit - Samish,Medium Intensity,19.9737,0.0304268367085327,0.0021716806806793,1.4255999999999993
2045,Lower Skagit - Samish,High Intensity,14.0562,0.0214124424689706,0.0012544746356196977,0.823500000000001
2045,Lower Skagit - Samish,Forest,206.4915,0.3145578011184703,-0.0033576047897623806,-2.204100000000011
2045,Lower Skagit - Samish,Agriculture,357.3954,0.5444365078168165,-0.0007197805286341952,-0.472500000000025
2045,Lyre - Hoko,Open Space,1.0638,0.0022642810620282,-0.0004923183019808,-0.23129999999999984
2045,Lyre - Hoko,Low Intensity,1.1205,0.0023849660932531,-0.00017240718746409965,-0.08099999999999996
2045,Lyre - Hoko,Medium Intensity,0.315,0.0006704723956936,-0.0007221945519328999,-0.3393
2045,Lyre - Hoko,High Intensity,0.3807,0.0008103137810811,0.0007643385310906782,0.3591
2045,Lyre - Hoko,Forest,461.1042,0.9814528178996972,0.0010804183747747942,0.5075999999999681
2045,Lyre - Hoko,Agriculture,5.8338,0.0124171487682464,-0.00045783686448789933,-0.21509999999999962
2045,Stillaguamish,Open Space,24.5736,0.0403237240075614,-0.001911034971644597,-1.1646
2045,Stillaguamish,Low Intensity,17.2746,0.0283465264650283,-0.0004799740075614005,-0.2925000000000004
2045,Stillaguamish,Medium Intensity,6.7734,0.0111147211720226,0.002334888941398801,1.4228999999999994
2045,Stillaguamish,High Intensity,1.9539,0.0032062263705103,0.0006365193761813997,0.3878999999999999
2045,Stillaguamish,Forest,440.8803,0.7234566989603024,0.003377540170132254,2.0582999999999743
2045,Stillaguamish,Agriculture,117.9522,0.1935521030245746,-0.003957939508506592,-2.411999999999992
2045,Island,Open Space,19.1952,0.0479152765889571,-0.0022196311548147024,-0.8891999999999989
2045,Island,Low Intensity,33.0048,0.0823869571957161,-0.000912115636492794,-0.36539999999999395
2045,Island,Medium Intensity,14.6358,0.0365340504449372,0.004598770216503997,1.8422999999999998
2045,Island,High Intensity,3.1239,0.0077979147149413,0.0004605509987215999,0.1844999999999999
2045,Island,Forest,267.6474,0.6681044844187735,-0.0016422574637343645,-0.6578999999999837
2045,Island,Agriculture,63.0,0.1572613166366747,-0.00028531696018360697,-0.11430000000000007
2045,Quilcene - Snow,Open Space,10.8639,0.0447971676581595,-0.003206424725097301,-0.7776000000000014
2045,Quilcene - Snow,Low Intensity,14.3487,0.0591667006854475,-0.0021895724395918983,-0.5310000000000006
2045,Quilcene - Snow,Medium Intensity,5.4153,0.0223299277441094,3.340025755309978e-05,0.008100000000000662
2045,Quilcene - Snow,High Intensity,2.3337,0.00962298531502,0.0021450387628544005,0.5202
2045,Quilcene - Snow,Forest,176.24429999999998,0.7267413595389279,0.005459086540067215,1.3238999999999805
2045,Quilcene - Snow,Agriculture,33.3072,0.1373418590583354,-0.0022415283957855914,-0.5435999999999979
